,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
9782,-122.03,37.36,16.0,2697.0,803.0,1369.0,723.0,4.4699,<1H OCEAN,367400.0
9783,-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,NEAR BAY,255900.0
9784,-120.44,37.31,16.0,3369.0,532.0,1770.0,574.0,5.2662,INLAND,126200.0
9785,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,NEAR BAY,171900.0
9786,-118.19,33.91,43.0,1531.0,357.0,1509.0,376.0,2.6354,<1H OCEAN,128100.0
9787,-117.24,32.81,34.0,2420.0,391.0,917.0,392.0,6.5881,NEAR OCEAN,394400.0
9788,-118.31,33.94,40.0,1323.0,243.0,684.0,229.0,3.2206,<1H OCEAN,145800.0
9789,-118.31,33.94,44.0,1854.0,367.0,976.0,335.0,3.6583,<1H OCEAN,126700.0
9790,-118.35,34.25,34.0,2795.0,460.0,1267.0,443.0,6.1464,<1H OCEAN,354400.0
9791,-122.43,37.81,52.0,4309.0,942.0,1297.0,798.0,4.6781,NEAR BAY,500001.0
9792,-121.32,38.7,17.0,3214.0,551.0,1879.0,562.0,4.3643,INLAND,124900.0
9793,-117.12,32.58,34.0,2003.0,466.0,1226.0,443.0,3.0613,NEAR OCEAN,136700.0
9794,-118.27,34.09,52.0,3225.0,763.0,1559.0,710.0,3.9674,<1H OCEAN,268800.0
9795,-117.63,34.37,20.0,7052.0,1306.0,2197.0,810.0,3.7252,INLAND,167100.0
9796,-121.98,37.81,18.0,2903.0,387.0,1127.0,372.0,5.5921,<1H OCEAN,359100.0
9797,-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,NEAR BAY,292100.0
9798,-121.99,37.34,26.0,3637.0,933.0,2249.0,905.0,3.9625,<1H OCEAN,262900.0
9799,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,<1H OCEAN,285200.0
9800,-121.0,37.62,28.0,1153.0,420.0,1043.0,357.0,1.0801,INLAND,75000.0
9801,-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,NEAR OCEAN,150800.0
9802,-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,<1H OCEAN,273100.0
9803,-118.36,33.97,19.0,4651.0,1281.0,2917.0,1121.0,2.6823,<1H OCEAN,142500.0
9804,-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406,<1H OCEAN,223100.0
9805,-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,NEAR BAY,500000.0
9806,-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,2.6352,INLAND,92200.0
9807,-118.04,33.74,26.0,2532.0,421.0,1274.0,441.0,5.3559,<1H OCEAN,235800.0
9808,-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,<1H OCEAN,333500.0
9809,-121.55,38.59,36.0,435.0,95.0,285.0,90.0,1.2292,INLAND,69600.0
9810,-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,<1H OCEAN,159300.0
9811,-118.02,33.95,36.0,1705.0,299.0,871.0,296.0,4.6184,<1H OCEAN,179800.0
9812,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,INLAND,90800.0
9813,-118.16,34.68,17.0,2994.0,832.0,1571.0,695.0,2.5902,INLAND,85400.0
9814,-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,INLAND,213300.0
9815,-117.06,32.77,18.0,2269.0,682.0,1329.0,581.0,1.7951,NEAR OCEAN,161800.0
9816,-122.08,37.93,35.0,4043.0,689.0,1832.0,662.0,5.0761,NEAR BAY,233200.0
9817,-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,<1H OCEAN,343100.0
9818,-118.96,35.37,41.0,1463.0,339.0,1066.0,318.0,1.7467,INLAND,52400.0
9819,-117.21,32.89,14.0,3114.0,773.0,1592.0,776.0,3.3176,NEAR OCEAN,156100.0
9820,-121.84,37.99,13.0,4545.0,952.0,2188.0,901.0,3.3625,INLAND,126100.0
9821,-118.29,33.91,31.0,2025.0,618.0,2231.0,593.0,2.4741,<1H OCEAN,151200.0
9822,-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,<1H OCEAN,246900.0
9823,-116.6,33.49,16.0,3730.0,827.0,1346.0,592.0,2.1830000000000003,INLAND,113500.0
9824,-118.13,33.91,34.0,916.0,162.0,552.0,164.0,4.9107,<1H OCEAN,222000.0
9825,-116.89,33.93,29.0,4549.0,916.0,2494.0,912.0,2.0976,INLAND,72600.0
9826,-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,NEAR BAY,162500.0
9827,-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775,NEAR BAY,148200.0
9828,-117.07,32.74,37.0,1042.0,205.0,589.0,208.0,2.6629,NEAR OCEAN,116900.0
9829,-117.3,34.54,25.0,2546.0,488.0,1338.0,487.0,3.2596,INLAND,85400.0
9830,-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,<1H OCEAN,126600.0
9831,-117.92,34.03,35.0,1469.0,306.0,1285.0,308.0,3.9219,<1H OCEAN,159500.0
9832,-122.49,37.92,26.0,2170.0,347.0,849.0,318.0,6.2953,NEAR BAY,386200.0
9833,-122.46,37.75,26.0,2192.0,438.0,954.0,456.0,4.5352,NEAR BAY,374200.0
9834,-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,INLAND,396700.0
9835,-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2.5969,NEAR BAY,92800.0
9836,-122.25,38.09,48.0,833.0,188.0,652.0,165.0,2.2417,NEAR BAY,87900.0
9837,-118.0,33.89,35.0,1065.0,176.0,574.0,171.0,5.0384,<1H OCEAN,200800.0
9838,-122.59,38.58,18.0,3753.0,752.0,1454.0,668.0,3.7585,<1H OCEAN,185700.0
9839,-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,INLAND,106900.0
9840,-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,INLAND,278400.0
9841,-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,<1H OCEAN,271400.0
9842,-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,NEAR BAY,323800.0
9843,-118.11,33.92,34.0,1414.0,263.0,983.0,264.0,4.1767,<1H OCEAN,156600.0
9844,-118.3,33.73,40.0,2582.0,606.0,1304.0,588.0,3.5694,NEAR OCEAN,276400.0
9845,-121.94,37.8,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,<1H OCEAN,369200.0
9846,-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088,NEAR OCEAN,443300.0
9847,-120.42,37.95,19.0,2787.0,578.0,1208.0,532.0,2.4922,INLAND,98700.0
9848,-121.86,37.32,13.0,2519.0,581.0,2094.0,530.0,4.3621,<1H OCEAN,173400.0
9849,-120.25,38.55,15.0,4403.0,891.0,1103.0,433.0,3.0125,INLAND,111700.0
9850,-118.32,34.2,36.0,1978.0,337.0,834.0,311.0,3.9866,<1H OCEAN,294400.0
9851,-122.64,41.63,19.0,2722.0,479.0,1108.0,430.0,3.1062,INLAND,100000.0
9852,-120.89,37.45,29.0,1940.0,337.0,1070.0,332.0,3.6597,INLAND,145600.0
9853,-118.19,33.97,34.0,2700.0,763.0,2815.0,767.0,2.4196,<1H OCEAN,178400.0
9854,-119.0,35.4,44.0,2250.0,378.0,928.0,379.0,4.3906,INLAND,93900.0
9855,-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,NEAR BAY,165700.0
9856,-122.57,37.99,38.0,5587.0,996.0,2466.0,1027.0,4.1711,NEAR BAY,336900.0
9857,-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,<1H OCEAN,122300.0
9858,-117.18,32.92,4.0,15025.0,2616.0,7560.0,2392.0,5.196000000000001,<1H OCEAN,210700.0
9859,-118.16,33.91,35.0,1403.0,338.0,1415.0,367.0,3.0967,<1H OCEAN,144000.0
9860,-120.73,37.38,23.0,1451.0,292.0,1052.0,265.0,2.8698,INLAND,72900.0
9861,-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,<1H OCEAN,332500.0
9862,-119.07,36.08,5.0,2693.0,508.0,1785.0,491.0,3.0,INLAND,71000.0
9863,-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,NEAR BAY,90700.0
9864,-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,5.7049,INLAND,173200.0
9865,-119.25,34.21,12.0,15201.0,2418.0,7132.0,2251.0,5.6756,NEAR OCEAN,301800.0
9866,-114.61,34.83,31.0,2478.0,464.0,1346.0,479.0,3.2119999999999997,INLAND,70400.0
9867,-117.88,33.89,17.0,3218.0,923.0,1701.0,824.0,3.6946,<1H OCEAN,265500.0
9868,-118.14,34.18,52.0,1700.0,317.0,996.0,329.0,3.9688,<1H OCEAN,175000.0
9869,-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,<1H OCEAN,500001.0
9870,-121.83,37.26,11.0,2394.0,403.0,1393.0,409.0,5.5875,<1H OCEAN,259300.0
9871,-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,<1H OCEAN,143800.0
9872,-117.44,33.99,12.0,9966.0,1517.0,5008.0,1492.0,4.5625,INLAND,171300.0
9873,-122.35,40.56,16.0,2801.0,614.0,1695.0,563.0,1.9,INLAND,81600.0
9874,-118.28,34.01,48.0,483.0,190.0,775.0,188.0,2.3309,<1H OCEAN,126600.0
9875,-119.09,36.35,21.0,3146.0,595.0,1580.0,513.0,2.7857,INLAND,92700.0
9876,-118.23,33.92,32.0,2698.0,640.0,1953.0,613.0,1.2222,<1H OCEAN,107200.0
9877,-118.27,33.96,42.0,796.0,203.0,697.0,177.0,2.037,<1H OCEAN,92600.0
9878,-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,<1H OCEAN,179400.0
9879,-118.29,34.25,8.0,5568.0,1514.0,3565.0,1374.0,3.0795,<1H OCEAN,161500.0
9880,-119.03,35.45,14.0,3520.0,604.0,1748.0,582.0,4.3162,INLAND,87100.0
9881,-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,<1H OCEAN,294300.0
9882,-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,3.7813,NEAR BAY,192200.0
9883,-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,<1H OCEAN,134400.0
9884,-118.64,34.19,33.0,3017.0,494.0,1423.0,470.0,5.6163,<1H OCEAN,248400.0
9885,-121.27,38.69,16.0,3389.0,597.0,1674.0,568.0,4.4489,INLAND,145600.0
9886,-121.83,39.73,52.0,1741.0,401.0,753.0,377.0,2.0064,INLAND,77900.0
9887,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,NEAR OCEAN,113800.0
9888,-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427,NEAR BAY,263500.0
9889,-122.0,37.36,17.0,2070.0,,797.0,275.0,8.6155,<1H OCEAN,411200.0
9890,-117.69,34.13,8.0,2915.0,371.0,1271.0,354.0,7.9627,INLAND,345400.0
9891,-117.35,33.21,18.0,2971.0,606.0,2051.0,493.0,2.675,NEAR OCEAN,117100.0
9892,-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,NEAR BAY,350000.0
9893,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,<1H OCEAN,180300.0
9894,-122.44,37.79,52.0,2045.0,353.0,722.0,327.0,8.0755,NEAR BAY,500001.0
9895,-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,INLAND,92400.0
9896,-122.8,38.18,36.0,2378.0,476.0,957.0,362.0,3.625,NEAR OCEAN,253100.0
9897,-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993,NEAR BAY,319900.0
9898,-118.45,34.3,27.0,2676.0,,2661.0,623.0,4.3047,<1H OCEAN,152100.0
9899,-122.41,37.59,34.0,3931.0,622.0,1717.0,621.0,6.2946,NEAR OCEAN,450000.0
9900,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,INLAND,83000.0
9901,-117.91,33.63,20.0,3442.0,1526.0,1427.0,977.0,3.1985,<1H OCEAN,106300.0
9902,-122.15,38.06,10.0,3008.0,532.0,1381.0,522.0,5.3661,NEAR BAY,195800.0
9903,-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,INLAND,117500.0
9904,-117.07,34.05,14.0,5764.0,1006.0,1876.0,841.0,1.9694,INLAND,173200.0
9905,-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,NEAR BAY,150800.0
9906,-121.37,38.61,42.0,945.0,193.0,460.0,193.0,3.7569,INLAND,127100.0
9907,-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,<1H OCEAN,242700.0
9908,-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,<1H OCEAN,141600.0
9909,-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,INLAND,114800.0
9910,-120.36,36.13,29.0,1938.0,434.0,1306.0,415.0,3.0134,INLAND,55500.0
9911,-122.15,37.42,44.0,3558.0,839.0,1779.0,832.0,3.9243,NEAR BAY,404800.0
9912,-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,<1H OCEAN,312500.0
9913,-119.91,34.4,24.0,2001.0,365.0,1170.0,330.0,6.0992,NEAR OCEAN,268800.0
9914,-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,<1H OCEAN,500001.0
9915,-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,NEAR OCEAN,307400.0
9916,-118.44,34.01,42.0,2061.0,396.0,907.0,393.0,6.0804,<1H OCEAN,420000.0
9917,-118.34,34.02,49.0,1609.0,371.0,896.0,389.0,2.5156,<1H OCEAN,136600.0
9918,-121.29,38.02,12.0,2006.0,426.0,1849.0,396.0,2.5437,INLAND,99000.0
9919,-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,<1H OCEAN,221100.0
9920,-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,NEAR OCEAN,500001.0
9921,-116.93,32.83,19.0,3038.0,529.0,1463.0,509.0,3.944,<1H OCEAN,172500.0
9922,-117.63,33.38,12.0,5744.0,1054.0,2104.0,847.0,5.1482,NEAR OCEAN,500001.0
9923,-117.11,32.77,52.0,1484.0,224.0,498.0,223.0,6.6053,NEAR OCEAN,331400.0
9924,-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,NEAR BAY,243400.0
9925,-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.6310000000000002,<1H OCEAN,109600.0
9926,-118.23,34.1,38.0,1051.0,249.0,799.0,229.0,2.7119999999999997,<1H OCEAN,143800.0
9927,-122.32,37.56,49.0,2016.0,299.0,691.0,288.0,5.5489999999999995,NEAR OCEAN,500001.0
9928,-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,INLAND,125900.0
9929,-122.74,38.45,25.0,2696.0,496.0,1296.0,514.0,4.0798,<1H OCEAN,179200.0
9930,-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578,INLAND,69200.0
9931,-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,NEAR OCEAN,500001.0
9932,-122.48,37.78,44.0,3371.0,794.0,1738.0,753.0,3.1653,NEAR BAY,335300.0
9933,-121.49,38.49,26.0,1557.0,301.0,986.0,300.0,2.6613,INLAND,77700.0
9934,-122.42,37.73,50.0,3426.0,769.0,2261.0,671.0,2.888,NEAR BAY,246400.0
9935,-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,2.5202,<1H OCEAN,244000.0
9936,-117.55,33.88,19.0,2472.0,618.0,2143.0,610.0,2.2372,INLAND,108800.0
9937,-120.96,37.61,23.0,3497.0,887.0,2467.0,816.0,1.9444,INLAND,93400.0
9938,-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,INLAND,196300.0
9939,-122.14,37.71,18.0,3905.0,1007.0,2197.0,1044.0,3.6932,NEAR BAY,166800.0
9940,-118.4,34.2,13.0,4859.0,1293.0,3351.0,1200.0,3.6875,<1H OCEAN,211900.0
9941,-117.86,33.75,39.0,275.0,87.0,554.0,103.0,3.5972,<1H OCEAN,158000.0
9942,-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,<1H OCEAN,181700.0
9943,-121.91,36.62,52.0,1220.0,267.0,488.0,265.0,3.7454,<1H OCEAN,243800.0
9944,-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,INLAND,137100.0
9945,-122.26,38.11,52.0,1560.0,353.0,670.0,287.0,1.7411,NEAR BAY,98400.0
9946,-117.73,34.08,33.0,1350.0,265.0,1251.0,257.0,2.9063,INLAND,115200.0
9947,-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,NEAR BAY,237500.0
9948,-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,INLAND,118800.0
9949,-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,INLAND,82500.0
9950,-121.37,37.77,19.0,2610.0,474.0,1290.0,452.0,4.1298,INLAND,222800.0
9951,-119.67,36.35,10.0,1090.0,164.0,470.0,158.0,4.9432,INLAND,118800.0
9952,-117.86,33.78,21.0,2713.0,731.0,1952.0,722.0,2.6959,<1H OCEAN,178800.0
9953,-117.26,33.06,11.0,2660.0,352.0,1226.0,366.0,7.6832,NEAR OCEAN,319800.0
9954,-118.36,34.17,44.0,2295.0,560.0,1543.0,528.0,2.3851,<1H OCEAN,194100.0
9955,-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,<1H OCEAN,254100.0
9956,-120.75,37.69,24.0,2282.0,423.0,1167.0,398.0,3.8214,INLAND,116100.0
9957,-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,INLAND,46900.0
9958,-117.84,33.79,37.0,2733.0,460.0,1378.0,476.0,5.3041,<1H OCEAN,235700.0
9959,-118.29,34.11,48.0,1448.0,295.0,681.0,287.0,3.2333,<1H OCEAN,436400.0
9960,-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,NEAR OCEAN,190600.0
9961,-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042,INLAND,206400.0
9962,-118.19,33.78,21.0,2741.0,1029.0,2924.0,969.0,1.3274,NEAR OCEAN,218800.0
9963,-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,INLAND,77700.0
9964,-117.04,32.73,36.0,2084.0,400.0,1097.0,398.0,3.2717,NEAR OCEAN,130700.0
9965,-120.08,39.61,32.0,1404.0,247.0,544.0,201.0,2.7778,INLAND,72900.0
9966,-117.65,34.09,46.0,1214.0,281.0,701.0,294.0,2.7083,INLAND,116300.0
9967,-117.91,34.09,20.0,4327.0,1037.0,2296.0,963.0,3.0441,<1H OCEAN,185400.0
9968,-121.83,38.43,24.0,1307.0,314.0,917.0,291.0,2.2244,INLAND,98100.0
9969,-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,NEAR OCEAN,440500.0
9970,-122.4,37.59,22.0,2754.0,477.0,1163.0,479.0,6.2306,NEAR OCEAN,500001.0
9971,-118.46,34.16,16.0,4590.0,1200.0,2195.0,1139.0,3.8273,<1H OCEAN,334900.0
9972,-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,NEAR BAY,138800.0
9973,-118.13,33.95,37.0,1709.0,333.0,778.0,344.0,3.9036,<1H OCEAN,326600.0
9974,-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,<1H OCEAN,215400.0
9975,-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,<1H OCEAN,156100.0
9976,-118.02,33.62,11.0,3969.0,834.0,1508.0,754.0,4.3409,NEAR OCEAN,271400.0
9977,-117.57,33.87,37.0,621.0,156.0,443.0,135.0,2.3333,INLAND,122800.0
9978,-121.44,37.75,29.0,918.0,159.0,417.0,166.0,4.2768,INLAND,151300.0
9979,-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,INLAND,51300.0
9980,-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,<1H OCEAN,195700.0
9981,-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,<1H OCEAN,191900.0
9982,-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,INLAND,109100.0
9983,-121.31,37.99,15.0,3103.0,965.0,3061.0,861.0,1.3729,INLAND,110300.0
9984,-117.87,33.71,16.0,3397.0,686.0,1924.0,621.0,4.9148,<1H OCEAN,155500.0
9985,-117.05,32.57,22.0,2857.0,516.0,2412.0,496.0,4.7337,NEAR OCEAN,127600.0
9986,-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,<1H OCEAN,312400.0
9987,-118.19,35.05,14.0,2992.0,573.0,1631.0,526.0,3.7452,INLAND,83200.0
9988,-121.27,38.31,17.0,1144.0,202.0,626.0,178.0,4.4107,INLAND,151600.0
9989,-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,<1H OCEAN,362700.0
9990,-121.73,36.86,28.0,827.0,178.0,703.0,144.0,4.4271,<1H OCEAN,175700.0
9991,-117.99,33.79,29.0,2470.0,560.0,1589.0,513.0,3.1801,<1H OCEAN,190500.0
9992,-121.71,36.88,19.0,2528.0,554.0,2332.0,492.0,3.7766,<1H OCEAN,177000.0
9993,-118.33,33.98,32.0,1784.0,489.0,1472.0,476.0,1.6477,<1H OCEAN,108900.0
9994,-118.3,34.17,16.0,1353.0,398.0,1211.0,357.0,3.1551,<1H OCEAN,205000.0
9995,-117.15,34.06,25.0,3670.0,644.0,1815.0,634.0,4.0658,INLAND,127400.0
9996,-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,NEAR BAY,500001.0
9997,-117.11,32.81,15.0,3428.0,491.0,2303.0,486.0,2.5953,NEAR OCEAN,67500.0
9998,-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788,<1H OCEAN,152900.0
9999,-119.69,36.85,20.0,2655.0,432.0,1081.0,379.0,4.5398,INLAND,143100.0
10000,-117.99,33.78,19.0,7399.0,1698.0,3554.0,1593.0,3.1049,<1H OCEAN,173900.0
10001,-118.51,34.04,40.0,1382.0,167.0,483.0,178.0,11.7045,<1H OCEAN,500001.0
10002,-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,<1H OCEAN,265700.0
10003,-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,NEAR OCEAN,223900.0
10004,-118.16,34.02,47.0,1055.0,298.0,1303.0,302.0,2.6964,<1H OCEAN,138800.0
10005,-123.21,39.15,31.0,2685.0,675.0,1367.0,626.0,1.6571,<1H OCEAN,108900.0
10006,-122.01,37.94,26.0,1619.0,224.0,706.0,220.0,6.0704,NEAR BAY,268000.0
10007,-121.63,40.92,23.0,1922.0,411.0,872.0,350.0,2.2337,INLAND,64500.0
10008,-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,1.9912,<1H OCEAN,98600.0
10009,-117.14,32.7,44.0,658.0,218.0,869.0,212.0,1.9338,NEAR OCEAN,89400.0
10010,-118.08,34.08,43.0,1716.0,402.0,1343.0,386.0,2.9688,<1H OCEAN,211400.0
10011,-118.19,34.13,50.0,1309.0,302.0,883.0,293.0,3.1287,<1H OCEAN,198000.0
10012,-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,NEAR OCEAN,267700.0
10013,-121.88,38.01,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,INLAND,150000.0
10014,-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,<1H OCEAN,447300.0
10015,-117.17,34.49,13.0,4460.0,925.0,2225.0,840.0,2.0136,INLAND,94100.0
10016,-118.19,34.12,41.0,2591.0,682.0,2366.0,583.0,2.3071,<1H OCEAN,146400.0
10017,-118.4,34.0,44.0,2122.0,385.0,1012.0,367.0,4.6687,<1H OCEAN,344300.0
10018,-118.18,33.77,39.0,1645.0,547.0,1339.0,499.0,1.5536,NEAR OCEAN,155000.0
10019,-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,<1H OCEAN,109500.0
10020,-116.17,33.66,22.0,639.0,203.0,664.0,153.0,1.9306,INLAND,47500.0
10021,-122.1,37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,NEAR BAY,500001.0
10022,-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,<1H OCEAN,347600.0
10023,-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,NEAR OCEAN,112500.0
10024,-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,<1H OCEAN,227100.0
10025,-117.91,33.74,25.0,4273.0,965.0,2946.0,922.0,2.9926,<1H OCEAN,183200.0
10026,-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,NEAR BAY,261300.0
10027,-118.2,34.03,41.0,1292.0,334.0,1150.0,322.0,1.925,<1H OCEAN,135200.0
10028,-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,<1H OCEAN,243300.0
10029,-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997,<1H OCEAN,500001.0
10030,-118.27,34.02,39.0,2004.0,633.0,3050.0,621.0,1.875,<1H OCEAN,127300.0
10031,-122.36,37.54,23.0,6184.0,747.0,2165.0,700.0,10.1675,NEAR OCEAN,500001.0
10032,-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,INLAND,65000.0
10033,-121.38,38.61,34.0,2888.0,496.0,1168.0,479.0,3.6053,INLAND,148600.0
10034,-118.96,36.66,18.0,1302.0,424.0,320.0,133.0,3.1964,INLAND,80000.0
10035,-118.09,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,<1H OCEAN,169700.0
10036,-118.31,33.93,35.0,1580.0,266.0,926.0,282.0,5.0653,<1H OCEAN,158000.0
10037,-118.08,33.79,34.0,2840.0,395.0,1127.0,396.0,7.6144,<1H OCEAN,376200.0
10038,-117.91,33.64,40.0,1958.0,333.0,876.0,364.0,3.6406,<1H OCEAN,326100.0
10039,-121.9,37.34,50.0,1345.0,287.0,791.0,254.0,3.5966,<1H OCEAN,245800.0
10040,-122.46,38.53,32.0,1735.0,331.0,785.0,309.0,3.6641,INLAND,275800.0
10041,-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,4.2045,INLAND,120900.0
10042,-116.86,34.24,19.0,5411.0,1042.0,441.0,185.0,3.1324,INLAND,132000.0
10043,-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,NEAR OCEAN,480600.0
10044,-118.78,34.16,9.0,30405.0,4093.0,12873.0,3931.0,8.0137,NEAR OCEAN,399200.0
10045,-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,INLAND,50000.0
10046,-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,<1H OCEAN,200500.0
10047,-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,<1H OCEAN,225800.0
10048,-118.21,34.04,36.0,1825.0,479.0,2097.0,480.0,2.1862,<1H OCEAN,135300.0
10049,-121.71,39.41,22.0,1814.0,342.0,941.0,323.0,2.1728,INLAND,59400.0
10050,-122.25,37.83,52.0,2376.0,559.0,939.0,519.0,3.1484,NEAR BAY,224100.0
10051,-122.03,37.53,18.0,1746.0,437.0,1268.0,404.0,3.2560000000000002,NEAR BAY,183300.0
